SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET5131,MGI_MP:0002183__GLIOSIS,0.152847152847153,0.963149350649351,0.107554375265169,-0.308599249208673,-1.47137565861796,36,CNP|GLB1|SMPD1|ALDH5A1|PDGFB|STMN1|HTRA2|PRNP|CTSF|ABR|STAM|KCNJ10|IL6|APP
MOSET5411,MGI_MP:0005182__INCREASED_CIRCULATING_ESTRADIOL_LEVEL,0.14985014985015,0.963149350649351,0.108820126769161,-0.552063334624213,-1.77687966151448,6,CYP19A1|NOS3
MOSET6169,MGI_MP:0001190__REDDISH_SKIN,0.14985014985015,0.963149350649351,0.108820126769161,-0.381190086833425,-1.60855837546374,18,SPINK5|SHARPIN|LAMTOR2|GBA|PRSS8|CTSE|ERCC2|ALOX12B|E2F2|PSTPIP2|ELOVL4
MOSET622,GAD_NEOPLASMS_LEUKEMIA,0.151848151848152,0.963149350649351,0.107972360317345,-0.585367931519677,-1.75080404466878,5,GSTP1|NQO1|TPMT|MSH2
MOSET6337,MGI_MP:0004704__SHORT_VERTEBRAL_COLUMN,0.14985014985015,0.963149350649351,0.108820126769161,-0.443069133469422,-1.66624292356148,11,DLL3|FGFR3|RANGAP1|NSDHL|COL2A1
MOSET6632,MGI_MP:0002531__TYPE_I_HYPERSENSITIVITY_REACTION,0.150849150849151,0.963149350649351,0.108394255853397,-0.512406688340743,-1.72621139411029,7,VIPR2|CALCA
MOSET6695,MGI_MP:0000410__WAVED_HAIR,0.14985014985015,0.963149350649351,0.108820126769161,-0.383792013836704,-1.59405535696259,17,EGFR|CREB3L4
MOSET7233,LI_2018_INTN,0.152847152847153,0.963149350649351,0.107554375265169,-0.383054854100146,-1.59099361157803,17,BTBD11|SYNPR|SNRPN|FSTL5|GALNTL6
MOSET7341,TRAN_AMY_2020_ASTRO,0.152847152847153,0.963149350649351,0.107554375265169,-0.306667469117299,-1.46468371891164,37,FGFR3|AQP4|ATP1A2|EFEMP1|SLC4A4|GRIN2C|ARHGEF26|SLC25A18|GJA1|RFX4|STON2|BMPR1B
MOSET7379,TRAN_DLPFC_2020_ASTRO,0.152847152847153,0.963149350649351,0.107554375265169,-0.306667469117299,-1.46468371891164,37,FGFR3|AQP4|ATP1A2|EFEMP1|SLC4A4|GRIN2C|ARHGEF26|SLC25A18|GJA1|RFX4|STON2|BMPR1B
